-1.06465, -5.96194 , 1
 0.94641,  5.97552 , 0
-0.94641, -5.97552 , 1
 0.82805,  5.98676 , 0
-0.82805, -5.98676 , 1
 0.70961,  5.99565 , 0
-0.70961, -5.99565 , 1
 0.59115,  6.00221 , 0
-0.59115, -6.00221 , 1
 0.47270,  6.00643 , 0
-0.47270, -6.00643 , 1
 0.35431,  6.00831 , 0
-0.35431, -6.00831 , 1
 0.23603,  6.00787 , 0
-0.23603, -6.00787 , 1
 0.11790,  6.00509 , 0
-0.11790, -6.00509 , 1
-0.00002,  6.00000 , 0
 0.00002, -6.00000 , 1
-0.11770,  5.99259 , 0
 0.11770, -5.99259 , 1
-0.23509,  5.98288 , 0
 0.23509, -5.98288 , 1
-0.35214,  5.97087 , 0
 0.35214, -5.97087 , 1
-0.46882,  5.95658 , 0
 0.46882, -5.95658 , 1
-0.58506,  5.94001 , 0
 0.58506, -5.94001 , 1
-0.70084,  5.92117 , 0
 0.70084, -5.92117 , 1
-0.81610,  5.90008 , 0
 0.81610, -5.90008 , 1
-0.93081,  5.87674 , 0
 0.93081, -5.87674 , 1
-1.04491,  5.85118 , 0
 1.04491, -5.85118 , 1
-1.15837,  5.82341 , 0
 1.15837, -5.82341 , 1
-1.27115,  5.79344 , 0
 1.27115, -5.79344 , 1
-1.38319,  5.76129 , 0
 1.38319, -5.76129 , 1
-1.49446,  5.72697 , 0
 1.49446, -5.72697 , 1
-1.60492,  5.69051 , 0
 1.60492, -5.69051 , 1
-1.71452,  5.65192 , 0
 1.71452, -5.65192 , 1
-1.82323,  5.61123 , 0
 1.82323, -5.61123 , 1
-1.93100,  5.56844 , 0
 1.93100, -5.56844 , 1
-2.03779,  5.52359 , 0
 2.03779, -5.52359 , 1
-2.14357,  5.47670 , 0
 2.14357, -5.47670 , 1
-2.24829,  5.42778 , 0
 2.24829, -5.42778 , 1
-2.35192,  5.37687 , 0
 2.35192, -5.37687 , 1
-2.45442,  5.32398 , 0
 2.45442, -5.32398 , 1
-2.55575,  5.26914 , 0
 2.55575, -5.26914 , 1
-2.65587,  5.21238 , 0
 2.65587, -5.21238 , 1
-2.75475,  5.15371 , 0
 2.75475, -5.15371 , 1
-2.85235,  5.09318 , 0
 2.85235, -5.09318 , 1
-2.94864,  5.03081 , 0
 2.94864, -5.03081 , 1
-3.04358,  4.96661 , 0
 3.04358, -4.96661 , 1
-3.13714,  4.90064 , 0
 3.13714, -4.90064 , 1
-3.22928,  4.83290 , 0
 3.22928, -4.83290 , 1
-3.31997,  4.76344 , 0
 3.31997, -4.76344 , 1
-3.40918,  4.69228 , 0
 3.40918, -4.69228 , 1
-3.49688,  4.61946 , 0
 3.49688, -4.61946 , 1
-3.58303,  4.54500 , 0
 3.58303, -4.54500 , 1
-3.66761,  4.46895 , 0
 3.66761, -4.46895 , 1
-3.75059,  4.39132 , 0
 3.75059, -4.39132 , 1
-3.83193,  4.31217 , 0
 3.83193, -4.31217 , 1
-3.91161,  4.23151 , 0
 3.91161, -4.23151 , 1
-3.98961,  4.14939 , 0
 3.98961, -4.14939 , 1
-4.06589,  4.06584 , 0
 4.06589, -4.06584 , 1
-4.14042,  3.98090 , 0
 4.14042, -3.98090 , 1
-4.21320,  3.89460 , 0
 4.21320, -3.89460 , 1
-4.28418,  3.80697 , 0
 4.28418, -3.80697 , 1
-4.35335,  3.71807 , 0
 4.35335, -3.71807 , 1
-4.42067,  3.62791 , 0
 4.42067, -3.62791 , 1
-4.48614,  3.53655 , 0
 4.48614, -3.53655 , 1
-4.54973,  3.44401 , 0
 4.54973, -3.44401 , 1
-4.61142,  3.35035 , 0
 4.61142, -3.35035 , 1
-4.67118,  3.25559 , 0
 4.67118, -3.25559 , 1
-4.72900,  3.15978 , 0
 4.72900, -3.15978 , 1
-4.78487,  3.06295 , 0
 4.78487, -3.06295 , 1
-4.83875,  2.96515 , 0
 4.83875, -2.96515 , 1
-4.89064,  2.86642 , 0
 4.89064, -2.86642 , 1
-4.94053,  2.76679 , 0
 4.94053, -2.76679 , 1
-4.98838,  2.66631 , 0
 4.98838, -2.66631 , 1
-5.03420,  2.56501 , 0
 5.03420, -2.56501 , 1
-5.07797,  2.46295 , 0
 5.07797, -2.46295 , 1
-5.11967,  2.36016 , 0
 5.11967, -2.36016 , 1
-5.15930,  2.25668 , 0
 5.15930, -2.25668 , 1
-5.19684,  2.15256 , 0
 5.19684, -2.15256 , 1
-5.23228,  2.04783 , 0
 5.23228, -2.04783 , 1
-5.26561,  1.94255 , 0
 5.26561, -1.94255 , 1
-5.29683,  1.83674 , 0
 5.29683, -1.83674 , 1
-5.32593,  1.73046 , 0
 5.32593, -1.73046 , 1
-5.35290,  1.62374 , 0
 5.35290, -1.62374 , 1
-5.37773,  1.51664 , 0
 5.37773, -1.51664 , 1
-5.40042,  1.40918 , 0
 5.40042, -1.40918 , 1
-5.42097,  1.30142 , 0
 5.42097, -1.30142 , 1
-5.43937,  1.19340 , 0
 5.43937, -1.19340 , 1
-5.45563,  1.08515 , 0
 5.45563, -1.08515 , 1
-5.46973,  0.97673 , 0
 5.46973, -0.97673 , 1
-5.48168,  0.86817 , 0
 5.48168, -0.86817 , 1
-5.49147,  0.75952 , 0
 5.49147, -0.75952 , 1
-5.49912,  0.65082 , 0
 5.49912, -0.65082 , 1
-5.50462,  0.54212 , 0
 5.50462, -0.54212 , 1
-5.50797,  0.43345 , 0
 5.50797, -0.43345 , 1
-5.50918,  0.32485 , 0
 5.50918, -0.32485 , 1
-5.50825,  0.21638 , 0
 5.50825, -0.21638 , 1
-5.50519,  0.10807 , 0
 5.50519, -0.10807 , 1
-5.50000, -0.00004 , 0
 5.50000,  0.00004 , 1
-5.49269, -0.10790 , 0
 5.49269,  0.10790 , 1
-5.48327, -0.21548 , 0
 5.48327,  0.21548 , 1
-5.47174, -0.32273 , 0
 5.47174,  0.32273 , 1
-5.45812, -0.42960 , 0
 5.45812,  0.42960 , 1
-5.44241, -0.53607 , 0
 5.44241,  0.53607 , 1
-5.42463, -0.64209 , 0
 5.42463,  0.64209 , 1
-5.40479, -0.74762 , 0
 5.40479,  0.74762 , 1
-5.38289, -0.85261 , 0
 5.38289,  0.85261 , 1
-5.35896, -0.95703 , 0
 5.35896,  0.95703 , 1
-5.33301, -1.06085 , 0
 5.33301,  1.06085 , 1
-5.30505, -1.16401 , 0
 5.30505,  1.16401 , 1
-5.27510, -1.26648 , 0
 5.27510,  1.26648 , 1
-5.24317, -1.36823 , 0
 5.24317,  1.36823 , 1
-5.20928, -1.46921 , 0
 5.20928,  1.46921 , 1
-5.17345, -1.56939 , 0
 5.17345,  1.56939 , 1
-5.13569, -1.66873 , 0
 5.13569,  1.66873 , 1
-5.09603, -1.76720 , 0
 5.09603,  1.76720 , 1
-5.05449, -1.86475 , 0
 5.05449,  1.86475 , 1
-5.01108, -1.96135 , 0
 5.01108,  1.96135 , 1
-4.96584, -2.05696 , 0
 4.96584,  2.05696 , 1
-4.91877, -2.15156 , 0
 4.91877,  2.15156 , 1
-4.86990, -2.24510 , 0
 4.86990,  2.24510 , 1
-4.81926, -2.33756 , 0
 4.81926,  2.33756 , 1
-4.76686, -2.42889 , 0
 4.76686,  2.42889 , 1
-4.71275, -2.51907 , 0
 4.71275,  2.51907 , 1
-4.65693, -2.60806 , 0
 4.65693,  2.60806 , 1
-4.59943, -2.69583 , 0
 4.59943,  2.69583 , 1
-4.54028, -2.78234 , 0
 4.54028,  2.78234 , 1
-4.47952, -2.86758 , 0
 4.47952,  2.86758 , 1
-4.41716, -2.95151 , 0
 4.41716,  2.95151 , 1
-4.35323, -3.03409 , 0
 4.35323,  3.03409 , 1
-4.28776, -3.11530 , 0
 4.28776,  3.11530 , 1
-4.22079, -3.19511 , 0
 4.22079,  3.19511 , 1
-4.15233, -3.27350 , 0
 4.15233,  3.27350 , 1
-4.08243, -3.35043 , 0
 4.08243,  3.35043 , 1
-4.01111, -3.42587 , 0
 4.01111,  3.42587 , 1
-3.93840, -3.49982 , 0
 3.93840,  3.49982 , 1
-3.86434, -3.57222 , 0
 3.86434,  3.57222 , 1
-3.78895, -3.64308 , 0
 3.78895,  3.64308 , 1
-3.71228, -3.71234 , 0
 3.71228,  3.71234 , 1
-3.63434, -3.78001 , 0
 3.63434,  3.78001 , 1
-3.55518, -3.84605 , 0
 3.55518,  3.84605 , 1
-3.47483, -3.91044 , 0
 3.47483,  3.91044 , 1
-3.39333, -3.97315 , 0
 3.39333,  3.97315 , 1
-3.31070, -4.03418 , 0
 3.31070,  4.03418 , 1
-3.22699, -4.09350 , 0
 3.22699,  4.09350 , 1
-3.14222, -4.15108 , 0
 3.14222,  4.15108 , 1
-3.05644, -4.20692 , 0
 3.05644,  4.20692 , 1
-2.96968, -4.26099 , 0
 2.96968,  4.26099 , 1
-2.88198, -4.31328 , 0
 2.88198,  4.31328 , 1
-2.79337, -4.36377 , 0
 2.79337,  4.36377 , 1
-2.70389, -4.41244 , 0
 2.70389,  4.41244 , 1
-2.61357, -4.45928 , 0
 2.61357,  4.45928 , 1
-2.52246, -4.50429 , 0
 2.52246,  4.50429 , 1
-2.43059, -4.54743 , 0
 2.43059,  4.54743 , 1
-2.33801, -4.58871 , 0
 2.33801,  4.58871 , 1
-2.24473, -4.62810 , 0
 2.24473,  4.62810 , 1
-2.15082, -4.66561 , 0
 2.15082,  4.66561 , 1
-2.05630, -4.70121 , 0
 2.05630,  4.70121 , 1
-1.96120, -4.73490 , 0
 1.96120,  4.73490 , 1
-1.86559, -4.76668 , 0
 1.86559,  4.76668 , 1
-1.76947, -4.79652 , 0
 1.76947,  4.79652 , 1
-1.67291, -4.82443 , 0
 1.67291,  4.82443 , 1
-1.57594, -4.85040 , 0
 1.57594,  4.85040 , 1
-1.47859, -4.87443 , 0
 1.47859,  4.87443 , 1
-1.38090, -4.89651 , 0
 1.38090,  4.89651 , 1
-1.28292, -4.91663 , 0
 1.28292,  4.91663 , 1
-1.18468, -4.93479 , 0
 1.18468,  4.93479 , 1
-1.08623, -4.95099 , 0
 1.08623,  4.95099 , 1
-0.98759, -4.96524 , 0
 0.98759,  4.96524 , 1
-0.88882, -4.97752 , 0
 0.88882,  4.97752 , 1
-0.78994, -4.98783 , 0
 0.78994,  4.98783 , 1
-0.69100, -4.99619 , 0
 0.69100,  4.99619 , 1
-0.59204, -5.00259 , 0
 0.59204,  5.00259 , 1
-0.49309, -5.00703 , 0
 0.49309,  5.00703 , 1
-0.39420, -5.00951 , 0
 0.39420,  5.00951 , 1
-0.29540, -5.01005 , 0
 0.29540,  5.01005 , 1
-0.19674, -5.00864 , 0
 0.19674,  5.00864 , 1
-0.09824, -5.00529 , 0
 0.09824,  5.00529 , 1
 0.00006, -5.00000 , 0
-0.00006,  5.00000 , 1
 0.09810, -4.99279 , 0
-0.09810,  4.99279 , 1
 0.19586, -4.98365 , 0
-0.19586,  4.98365 , 1
 0.29331, -4.97261 , 0
-0.29331,  4.97261 , 1
 0.39039, -4.95966 , 0
-0.39039,  4.95966 , 1
 0.48708, -4.94482 , 0
-0.48708,  4.94482 , 1
 0.58333, -4.92810 , 0
-0.58333,  4.92810 , 1
 0.67912, -4.90950 , 0
-0.67912,  4.90950 , 1
 0.77441, -4.88905 , 0
-0.77441,  4.88905 , 1
 0.86915, -4.86675 , 0
-0.86915,  4.86675 , 1
 0.96331, -4.84262 , 0
-0.96331,  4.84262 , 1
 1.05687, -4.81666 , 0
-1.05687,  4.81666 , 1
 1.14977, -4.78891 , 0
-1.14977,  4.78891 , 1
 1.24200, -4.75936 , 0
-1.24200,  4.75936 , 1
 1.33351, -4.72805 , 0
-1.33351,  4.72805 , 1
 1.42426, -4.69497 , 0
-1.42426,  4.69497 , 1
 1.51424, -4.66016 , 0
-1.51424,  4.66016 , 1
 1.60339, -4.62363 , 0
-1.60339,  4.62363 , 1
 1.69170, -4.58539 , 0
-1.69170,  4.58539 , 1
 1.77913, -4.54547 , 0
-1.77913,  4.54547 , 1
 1.86564, -4.50389 , 0
-1.86564,  4.50389 , 1
 1.95120, -4.46067 , 0
-1.95120,  4.46067 , 1
 2.03579, -4.41582 , 0
-2.03579,  4.41582 , 1
 2.11937, -4.36938 , 0
-2.11937,  4.36938 , 1
 2.20191, -4.32135 , 0
-2.20191,  4.32135 , 1
 2.28338, -4.27178 , 0
-2.28338,  4.27178 , 1
 2.36376, -4.22067 , 0
-2.36376,  4.22067 , 1
 2.44301, -4.16806 , 0
-2.44301,  4.16806 , 1
 2.52111, -4.11396 , 0
-2.52111,  4.11396 , 1
 2.59802, -4.05840 , 0
-2.59802,  4.05840 , 1
 2.67373, -4.00141 , 0
-2.67373,  4.00141 , 1
 2.74820, -3.94302 , 0
-2.74820,  3.94302 , 1
 2.82142, -3.88325 , 0
-2.82142,  3.88325 , 1
 2.89334, -3.82212 , 0
-2.89334,  3.82212 , 1
 2.96396, -3.75967 , 0
-2.96396,  3.75967 , 1
 3.03324, -3.69592 , 0
-3.03324,  3.69592 , 1
 3.10116, -3.63090 , 0
-3.10116,  3.63090 , 1
 3.16770, -3.56464 , 0
-3.16770,  3.56464 , 1
 3.23283, -3.49717 , 0
-3.23283,  3.49717 , 1
 3.29654, -3.42852 , 0
-3.29654,  3.42852 , 1
 3.35880, -3.35871 , 0
-3.35880,  3.35871 , 1
 3.41959, -3.28779 , 0
-3.41959,  3.28779 , 1
 3.47889, -3.21577 , 0
-3.47889,  3.21577 , 1
 3.53669, -3.14270 , 0
-3.53669,  3.14270 , 1
 3.59296, -3.06860 , 0
-3.59296,  3.06860 , 1
 3.64768, -2.99350 , 0
-3.64768,  2.99350 , 1
 3.70084, -2.91743 , 0
-3.70084,  2.91743 , 1
 3.75243, -2.84044 , 0
-3.75243,  2.84044 , 1
 3.80242, -2.76254 , 0
-3.80242,  2.76254 , 1
 3.85079, -2.68378 , 0
-3.85079,  2.68378 , 1
 3.89755, -2.60418 , 0
-3.89755,  2.60418 , 1
 3.94266, -2.52379 , 0
-3.94266,  2.52379 , 1
 3.98613, -2.44263 , 0
-3.98613,  2.44263 , 1
 4.02792, -2.36073 , 0
-4.02792,  2.36073 , 1
 4.06804, -2.27814 , 0
-4.06804,  2.27814 , 1
 4.10648, -2.19489 , 0
-4.10648,  2.19489 , 1
 4.14321, -2.11100 , 0
-4.14321,  2.11100 , 1
 4.17823, -2.02652 , 0
-4.17823,  2.02652 , 1
 4.21154, -1.94148 , 0
-4.21154,  1.94148 , 1
 4.24312, -1.85591 , 0
-4.24312,  1.85591 , 1
 4.27297, -1.76985 , 0
-4.27297,  1.76985 , 1
 4.30107, -1.68334 , 0
-4.30107,  1.68334 , 1
 4.32743, -1.59640 , 0
-4.32743,  1.59640 , 1
 4.35203, -1.50909 , 0
-4.35203,  1.50909 , 1
 4.37488, -1.42142 , 0
-4.37488,  1.42142 , 1
 4.39596, -1.33343 , 0
-4.39596,  1.33343 , 1
 4.41528, -1.24517 , 0
-4.41528,  1.24517 , 1
 4.43283, -1.15666 , 0
-4.43283,  1.15666 , 1
 4.44861, -1.06795 , 0
-4.44861,  1.06795 , 1
 4.46261, -0.97906 , 0
-4.46261,  0.97906 , 1
 4.47485, -0.89004 , 0
-4.47485,  0.89004 , 1
 4.48530, -0.80091 , 0
-4.48530,  0.80091 , 1
 4.49399, -0.71171 , 0
-4.49399,  0.71171 , 1
 4.50091, -0.62249 , 0
-4.50091,  0.62249 , 1
 4.50606, -0.53326 , 0
-4.50606,  0.53326 , 1
 4.50944, -0.44407 , 0
-4.50944,  0.44407 , 1
 4.51106, -0.35496 , 0
-4.51106,  0.35496 , 1
 4.51092, -0.26596 , 0
-4.51092,  0.26596 , 1
 4.50902, -0.17709 , 0
-4.50902,  0.17709 , 1
 4.50538, -0.08841 , 0
-4.50538,  0.08841 , 1
 4.50000,  0.00007 , 0
-4.50000, -0.00007 , 1
 4.49288,  0.08830 , 0
-4.49288, -0.08830 , 1
 4.48404,  0.17624 , 0
-4.48404, -0.17624 , 1
 4.47347,  0.26388 , 0
-4.47347, -0.26388 , 1
 4.46120,  0.35117 , 0
-4.46120, -0.35117 , 1
 4.44723,  0.43808 , 0
-4.44723, -0.43808 , 1
 4.43156,  0.52458 , 0
-4.43156, -0.52458 , 1
 4.41422,  0.61063 , 0
-4.41422, -0.61063 , 1
 4.39520,  0.69620 , 0
-4.39520, -0.69620 , 1
 4.37453,  0.78126 , 0
-4.37453, -0.78126 , 1
 4.35222,  0.86578 , 0
-4.35222, -0.86578 , 1
 4.32828,  0.94972 , 0
-4.32828, -0.94972 , 1
 4.30272,  1.03306 , 0
-4.30272, -1.03306 , 1
 4.27556,  1.11576 , 0
-4.27556, -1.11576 , 1
 4.24682,  1.19780 , 0
-4.24682, -1.19780 , 1
 4.21650,  1.27913 , 0
-4.21650, -1.27913 , 1
 4.18463,  1.35974 , 0
-4.18463, -1.35974 , 1
 4.15122,  1.43959 , 0
-4.15122, -1.43959 , 1
 4.11629,  1.51865 , 0
-4.11629, -1.51865 , 1
 4.07986,  1.59690 , 0
-4.07986, -1.59690 , 1
 4.04195,  1.67430 , 0
-4.04195, -1.67430 , 1
 4.00257,  1.75083 , 0
-4.00257, -1.75083 , 1
 3.96175,  1.82647 , 0
-3.96175, -1.82647 , 1
 3.91950,  1.90117 , 0
-3.91950, -1.90117 , 1
 3.87585,  1.97492 , 0
-3.87585, -1.97492 , 1
 3.83081,  2.04769 , 0
-3.83081, -2.04769 , 1
 3.78442,  2.11945 , 0
-3.78442, -2.11945 , 1
 3.73668,  2.19019 , 0
-3.73668, -2.19019 , 1
 3.68763,  2.25987 , 0
-3.68763, -2.25987 , 1
 3.63729,  2.32846 , 0
-3.63729, -2.32846 , 1
 3.58567,  2.39595 , 0
-3.58567, -2.39595 , 1
 3.53281,  2.46232 , 0
-3.53281, -2.46232 , 1
 3.47873,  2.52753 , 0
-3.47873, -2.52753 , 1
 3.42345,  2.59157 , 0
-3.42345, -2.59157 , 1
 3.36700,  2.65442 , 0
-3.36700, -2.65442 , 1
 3.30941,  2.71605 , 0
-3.30941, -2.71605 , 1
 3.25069,  2.77644 , 0
-3.25069, -2.77644 , 1
 3.19088,  2.83558 , 0
-3.19088, -2.83558 , 1
 3.13000,  2.89344 , 0
-3.13000, -2.89344 , 1
 3.06808,  2.95000 , 0
-3.06808, -2.95000 , 1
 3.00515,  3.00525 , 0
-3.00515, -3.00525 , 1
 2.94124,  3.05917 , 0
-2.94124, -3.05917 , 1
 2.87637,  3.11174 , 0
-2.87637, -3.11174 , 1
 2.81057,  3.16294 , 0
-2.81057, -3.16294 , 1
 2.74386,  3.21276 , 0
-2.74386, -3.21276 , 1
 2.67629,  3.26118 , 0
-2.67629, -3.26118 , 1
 2.60788,  3.30819 , 0
-2.60788, -3.30819 , 1
 2.53865,  3.35377 , 0
-2.53865, -3.35377 , 1
 2.46864,  3.39791 , 0
-2.46864, -3.39791 , 1
 2.39788,  3.44060 , 0
-2.39788, -3.44060 , 1
 2.32639,  3.48182 , 0
-2.32639, -3.48182 , 1
 2.25421,  3.52156 , 0
-2.25421, -3.52156 , 1
 2.18137,  3.55981 , 0
-2.18137, -3.55981 , 1
 2.10790,  3.59656 , 0
-2.10790, -3.59656 , 1
 2.03382,  3.63180 , 0
-2.03382, -3.63180 , 1
 1.95918,  3.66552 , 0
-1.95918, -3.66552 , 1
 1.88400,  3.69771 , 0
-1.88400, -3.69771 , 1
 1.80831,  3.72836 , 0
-1.80831, -3.72836 , 1
 1.73214,  3.75747 , 0
-1.73214, -3.75747 , 1
 1.65553,  3.78503 , 0
-1.65553, -3.78503 , 1
 1.57850,  3.81103 , 0
-1.57850, -3.81103 , 1
 1.50110,  3.83547 , 0
-1.50110, -3.83547 , 1
 1.42334,  3.85834 , 0
-1.42334, -3.85834 , 1
 1.34526,  3.87963 , 0
-1.34526, -3.87963 , 1
 1.26690,  3.89935 , 0
-1.26690, -3.89935 , 1
 1.18828,  3.91750 , 0
-1.18828, -3.91750 , 1
 1.10944,  3.93406 , 0
-1.10944, -3.93406 , 1
 1.03041,  3.94903 , 0
-1.03041, -3.94903 , 1
 0.95122,  3.96242 , 0
-0.95122, -3.96242 , 1
 0.87190,  3.97423 , 0
-0.87190, -3.97423 , 1
 0.79248,  3.98445 , 0
-0.79248, -3.98445 , 1
 0.71300,  3.99309 , 0
-0.71300, -3.99309 , 1
 0.63349,  4.00015 , 0
-0.63349, -4.00015 , 1
 0.55397,  4.00562 , 0
-0.55397, -4.00562 , 1
 0.47448,  4.00952 , 0
-0.47448, -4.00952 , 1
 0.39506,  4.01185 , 0
-0.39506, -4.01185 , 1
 0.31572,  4.01260 , 0
-0.31572, -4.01260 , 1
 0.23651,  4.01178 , 0
-0.23651, -4.01178 , 1
 0.15746,  4.00941 , 0
-0.15746, -4.00941 , 1
 0.07858,  4.00548 , 0
-0.07858, -4.00548 , 1
-0.00007,  4.00000 , 0
 0.00007, -4.00000 , 1
-0.07849,  3.99298 , 0
 0.07849, -3.99298 , 1
-0.15662,  3.98442 , 0
 0.15662, -3.98442 , 1
-0.23445,  3.97434 , 0
 0.23445, -3.97434 , 1
-0.31195,  3.96274 , 0
 0.31195, -3.96274 , 1
-0.38908,  3.94963 , 0
 0.38908, -3.94963 , 1
-0.46582,  3.93503 , 0
 0.46582, -3.93503 , 1
-0.54213,  3.91893 , 0
 0.54213, -3.91893 , 1
-0.61799,  3.90136 , 0
 0.61799, -3.90136 , 1
-0.69337,  3.88232 , 0
 0.69337, -3.88232 , 1
-0.76824,  3.86183 , 0
 0.76824, -3.86183 , 1
-0.84258,  3.83989 , 0
 0.84258, -3.83989 , 1
-0.91635,  3.81653 , 0
 0.91635, -3.81653 , 1
-0.98952,  3.79176 , 0
 0.98952, -3.79176 , 1
-1.06208,  3.76559 , 0
 1.06208, -3.76559 , 1
-1.13400,  3.73803 , 0
 1.13400, -3.73803 , 1
-1.20524,  3.70910 , 0
 1.20524, -3.70910 , 1
-1.27578,  3.67881 , 0
 1.27578, -3.67881 , 1
-1.34560,  3.64719 , 0
 1.34560, -3.64719 , 1
-1.41467,  3.61425 , 0
 1.41467, -3.61425 , 1
-1.48297,  3.58000 , 0
 1.48297, -3.58000 , 1
-1.55047,  3.54447 , 0
 1.55047, -3.54447 , 1
-1.61714,  3.50767 , 0
 1.61714, -3.50767 , 1
-1.68297,  3.46962 , 0
 1.68297, -3.46962 , 1
-1.74793,  3.43034 , 0
 1.74793, -3.43034 , 1
-1.81200,  3.38985 , 0
 1.81200, -3.38985 , 1
-1.87515,  3.34817 , 0
 1.87515, -3.34817 , 1
-1.93736,  3.30531 , 0
 1.93736, -3.30531 , 1
-1.99862,  3.26131 , 0
 1.99862, -3.26131 , 1
-2.05890,  3.21618 , 0
 2.05890, -3.21618 , 1
-2.11817,  3.16994 , 0
 2.11817, -3.16994 , 1
-2.17643,  3.12261 , 0
 2.17643, -3.12261 , 1
-2.23364,  3.07422 , 0
 2.23364, -3.07422 , 1
-2.28980,  3.02479 , 0
 2.28980, -3.02479 , 1
-2.34488,  2.97434 , 0
 2.34488, -2.97434 , 1
-2.39886,  2.92290 , 0
 2.39886, -2.92290 , 1
-2.45172,  2.87048 , 0
 2.45172, -2.87048 , 1
-2.50346,  2.81712 , 0
